artist_name,title,duration
"Anonymous 4","Sweet Hour of Prayer",197.45914
"Absolute Beginner","Das Boot",187.42812
"Ayla Brown","Know You Better",200.51546
"Ana Torroja y Miguel Bosé","Hacer Por Hacer",263.75791
"Angela Dimitriou","Tora Mi Milas",54.41261
"Alan Barratt","Organic Mechaniic",457.79546
"Alessandra Celletti","Comets Made of Tears",178.83383
Ayleon,"Glory Silence",438.12526
"Academy of St Martin-in-the-Fields/Sir Neville Marriner","Dance of the Blessed Spirits (2001 Digital Remaster)",378.77506
Adversus,"An dies Kind",48.09098
"Art Tatum","Toledo blues",217.10322
"Alex Hentze",Elis,491.07546
"Anais Mitchell [feat. The Haden Triplets]","When The Chips Are Down",134.29506
"Adam Richmond",Intro,21.39383
Ashanti,U,215.562
"Amp Fiddler Feat. Corinne Bailey Rae","If I Don't (Radio Edit)",194.32444
ADJD,"Triple Crown",321.41016
Alex,"Tengo Fuego en la Piel",242.65098
Atman,"Segue 2",23.40526
"Anthony David","Cold Turkey",277.99465
Akala,"What is Real (feat. illAudio)",323.082
"Anita Baker","Same Ole Love [365 Days A Year] [Live Version]",238.62812
Astrix,"Beyond The Senses",464.8224
"Ashley Parker Angel","Let U Go",216.81587
Anggun,"Over Their Walls",194.84689
"Arcadi Volodos","Caresse dansée_ No. 2 from Two Pieces for Piano_ Op. 57",100.85832
"Anna Oxa","Un'Emozione Da Poco",254.74567
"August Burns Red","Glory Thrives",222.35383
"Allan Edwall","Dystevals (i dur)",279.50975
Ambrosia,"Holdin' On To Yesterday (Single Version)",256.23465
Aim,Angel,278.20363
"Angelica Vale",Ilarie,330.39628
ALO,"Christmas Time",324.85832
"Amazing Transparent Man","Rocket Fuel",242.72934
Ampere,"Lost In Time",335.56853
"A Perfect Circle",Vanishing,291.52608
"Avril - Remix By Laurent Garnier","Be Yourself (Reworked By Laurent Garnier)",328.04526
"Alabama 3 / Tenor Fly","Bad Girl",254.77179
"Arthur ""Big Boy"" Crudup","My Baby Left Me",147.59138
"Al Hirt","When My Blue Moon Turns To Gold Again",125.88363
"Au Pairs",Fiasco,229.90322
Avicii,Ryu,338.59873
"Arthur Russell","Tone Bone Kone",64.70485
"Alan Jackson","I Love To Tell The Story",170.94485
"Atomic Pulse","Reverse Side",467.22567
Apocalypsis,Metempsychosis,319.13751
"Ashley Hutchings_ Ernesto De Pascale","Working Underground",226.42893
"Anthony B","Life Nuh Easy",212.47955
"Art Of Noise","Rapt: In The Evening Air",261.92934
"Ammer - Einheit - Haage","Nobody Is My Name",238.15791
Aristocats,"Knocking On Heavens Door",280.76363
"Area²",Ballad,140.35546
Akela,"A Fenevad",209.47546
"André van Duin","Het Is Weer Voorbij Die Mooie Zomer (3:42)",220.39465
"Artist Unknown","This is My Father's World",98.84689
"Adriano Pappalardo","Caroline E L'Uomo Nero",275.59138
"Against All Authority",Barricades,83.12118
"Arctic Monkeys","Bad Woman",139.72853
"Alexis & Fido","Yo Sé Lo Que Tú Das",176.32608
Asd,"Frage / Antwort",220.60363
Appliance,Violins,254.40608
"Ana Belén","Lia (Bolero)",298.00444
"Ann Peebles","Give Me Some Credit",180.32281
"Anané","Bigger Than Life  (Original Mix)",249.83465
"Amel Bent","Désolée",217.75628
"Angela Dimitriou","Eho Mia Kardia",155.27138
"Albert King","Call It Stormy Monday (Montreux)",711.91465
"Ahmad Jamal","Wave (LP Version)",323.13424
"Aidons La Norvege","Il massacro di Parigi",274.28526
Asphyx,"The Scent Of Obscurity",174.47138
"Alvin Youngblood Hart","Sallie  Queen Of The Pines (Album Version)",224.73098
"Alton Ellis","The Valley of Decision",235.02322
Andromeda,"Porno Sonic Sounds",435.01669
"Ace Karaoke Productions","Cowboy Casanova (In the style of 'Carrie Underwood') [No Backing Vocals]",221.75302
"Andrea Doria",Mainboard,409.73016
"Aaron Hall","When You Need Me",351.99955
Avanto,"The Flute",489.74322
"Angela Dimitriou","Pia Thisia",238.96771
"Averse Sefira","Serpent Recoil",339.69587
ANGELZOOM,"Fairyland blutengel club mix",363.04934
ATB,"One Small Step",274.31138
Anastacia,"Don'tcha Wanna",224.05179
"Amr Diab","Yehemak Fe Eh",247.48363
Angels,"Simplemente tu",229.95546
"Andrew Bassie Campbell","Feel The Vibes",233.482
Ash,"Space Reshot (Snitch Brothers Vocal Remix)",256.31302
"Ann Nesby","If I Can't Say A Word",391.78404
"Alicia Keys","No One",245.31546
"Andrew Gold","Never Hold A Candle To Love",179.06893
"Amarfis_ La Banda De Atakke","Me Estoy Muriendo",203.2322
Aborym,"With No Human Intervention",379.27138
"Anita Lipnicka","You Change Me",222.45832
"Andrea True Connection","More More More",375.45751
"An Albatross","Channel 96",135.13098
Akcent,"9 Mai",235.44118
"Age Of Love","The Age Of Love",355.81342
Antiloop,"Start Rockin'",232.07138
"Andrew Spencer","I'm Always Here (feat. Pit Bailay)",571.21914
"Allison Durham Speer","Do You Hear What I Hear",220.96934
"Afrika Bambaataa","All I Want",295.8624
"Andy Griffith","Precious Memories  (Love To Tell The Story Album Version)",235.2322
"Alex M.O.R.P.H. and Woody van Eyden","Heavenly (Edit)",215.84934
"Anders Johansson","When I Become Me",231.00036
"Archie Bell and The Drells","I Can't Stop Dancing (LP Version)",139.2322
"Anthony David",Yes,253.17832
Alcazar,"Dance With The Dj",244.03546
"Andy Williams","Corcovado (Quiet Nights Of Quiet Stars)",174.81098
"Any Trouble","The Hurt",175.90812
"Amistades Peligrosas","Más Circo Y Más Pan",235.67628
"Amira Saqati","Sans Tes Mots",334.62812
"Andrew Bird",Anonanimal,284.55138
"Awesome Color",Animal,444.73424
"Ame Caleen","Sex Appeal (Maverick Bacon Radio Edit)",187.55873
"Atomic Hooligan",Spitball,292.93669
"Aura Noir","Purification of Hell",165.40689
A.M.R.,Afterhours,464.45669
"Art Brut","My Little Brother",121.0771
"Aretha Franklin","Eight Days On The Road",184.21506
"Abida Parveen","Maikada Saaz Hoon Main",630.80444
"Anne Murray","Who But You",208.03873
Audion,"Your Place or Mine",389.74649
"Alton Ellis","Alton's Official Daughter (Version 2)",178.15465
Aswad,"Roots Rocking",228.28363
Appliance,"Heroes Of Telemark (Pole Remix)",284.02893
"Alien Project","The Third Revelation",584.93342
"Antonio Aguilar","El Ultimo Trago",147.40853
"Alive Stone","Light Trip",509.57016
Anis,Oisif,269.06077
"Altenberg Trio Wien","Studien für den Pedal-Flügel_ 6 Pieces in Canon_ Op. 56 (arr. Theodor Kirchner): III. Andantino",97.77587
"André Minvielle","L'Esquinade",252.26404
Allister,"Radio Player",205.06077
"Antoine Clamaran & Mario Ochoa ft Lulu Hughes","Give Me Some Love",426.4224
"András Schiff","Smetana : Memories of Bohemia_ Polkas Op.12 : No.2 in E minor",383.05914
"Antonio Aguilar","No Me Amenaces",140.35546
"Angelo Debarre & Moreno","Noto Swing",193.93261
"Alannah Myles","I Love You",277.34159
Asphyx,"Vault Of The Vailing Souls",301.87057
"Asia 2001","We Are Not Alone",421.66812
"András Schiff","Sonata No. 32 c minor op. 111: Maestoso - Allegro con brio ed appassionato",522.34404
Ashanti,Mother,310.69995
"Alva Noto","module 1",349.962
"Amy Studt",Furniture,220.18567
"Agenda of Swine","End Of All Ends",130.19383
"Alecs Marta","Two Stones",419.63057
"Anton Dermota/Dietrich Fischer-Dieskau/Elisabeth Grümmer/Marga Höffgen/Otto Edelmann/Wiener Singakademie Chor/Wiener Sängerknaben/Wiener Philharmoniker/Wilhelm Furtwängler","St Matthew Passion BWV244 (1995 Digital Remaster)_ PART 1: No. 18_ Rezitativ: Wiewohl mein Herz in Tränen schwimmt (Sopran)",113.99791
Avant,"Read Your Mind",263.47057
"Altered Images","See Those Eyes",190.27546
"Albert Hammond Jr","Miss Myrtle",186.64444
"Andrew Spencer","Video Killed The Radio Star",209.57995
"Adam Ant","Red Scab",248.99873
"Asmus Tietchens","teilmenge 38",566.07302
"Aloha From Hell","Can You Hear Me Boys",219.8722
"Aniceto Molina","Desprecio y Dolor",235.4673
"Al Hibbler",He,188.70812
"Axel Coon","Promise Me",199.36608
"Andrei Gavrilov","Suite No.10 in D minor (1996 Digital Remaster): III.  Air (Lentement)",257.51465
"Ace Frehley","Foxy & Free",220.99546
"Alaska Y Los Pegamoides",Redrum,125.3873
"Amalia Mendoza","Mucho corazón",135.52281
"Alfredo Gutiérrez","Si Me Quisiste Tanto",180.94975
"Ariel Rot","Adios carnaval (con Bunbury)",251.08853
"Avishai Cohen Trio",Umray,342.64771
"Akira Kiteshi",Ulysses,222.35383
Ambrosia,"You're The Only Woman",311.19628
"Arthur Conley","It's So Nice When Its Somebody Else's Wife",159.97342
"Andy Stochansky",Everest,210.88608
Arpeggiators,"The Force Of Unity",342.20363
"Armando Manzanero","Aquel Señor",187.53261
"Anneli Drecker","All I Know (Extended Version)",322.45506
Amber,Sexual,359.91465
"Alabama 3","Hypo Full of Love (The 12 Step Plan) [Live]",564.06159
Apathy,"Mourning Sacrifice",366.00118
"Adrian Legg","Montreux Ramble",179.77424
"Abdel Aziz El Mubarak","Tahrimni Minnak",404.79302
"Ariel Kill Him","Less Beat",239.96036
Avantasia,"No Return",268.61669
Aaliyah,Intro,78.54975
Amine,"Le Chemin",271.85587
"Admiral Tibett","Shame To See",186.33098
"Angel City Outcasts","Rev It Up_ Turn It Loose",225.74975
Adolescents,"O.C. Confidential",209.65832
"Aziz Mian","Ya Nabi Ya nabi",1747.74812
"Andy Williams","I Don't Want To Talk About It",223.34649
"Ali Akbar Khan","Tarana in Bhupali",240.74404
Atreyu,"This Flesh A Tomb (Instrumental Version)",241.13587
"A Plea For Purging","The Resurrection of the Beast",212.94975
"A Silent Film","Sleeping Pills",190.61506
"Alton Miller","Blues for Ronny (interval)",84.84526
"Andreas Dorau","Es Dreht Sich Die Welt",255.89506
"Andrea Parker","Empty Words",306.12853
"Arab Strap",Gilded,199.26159
"Andrew Lloyd Webber","Will This Last Forever?",282.06975
"Angelica Maria","Por Supuesto Que Hicimos El Amor",217.70404
"Arnaud Le Texier","My Cyclope Dog",399.46404
Antiseen,"Haunted House",166.89587
A-Ha,"Turn The Lights Down",254.79791
"Art Brut","Our Parents Record Collection",220.9171
"Art Zoyd","Le chat de schrödinger",1447.49669
"Alfred Newman","The Captain From Castille - Pt 7",268.32934
"Ashlee Simpson","Pieces Of Me",217.18159
"Ann Hampton Callaway","Round Midnight",355.23873
"Alisha's Attic","Personality Lines",54.20363
"AR Rahman","Ichate Nenichate(Rhythm)",289.82812
"Alunni Del Sole","Isa Isa Isabella",217.80853
A*Teens,"Closer To Perfection",190.48444
Amorphis,"From Earth I Rose",304.45669
Autumnblaze,Brudermord,257.14893
"Archie Shepp Quartet",Reflexions,417.82812
"Agostinho Dos Santos","Se Todos Fossem Iguais À Você",219.76771
"Articolo 31",Mollami,237.63546
"Art Tatum","Old Fashioned Love",298.78812
"Anssi Kela","Kaveria ei jätetä",195.49995
Alabama,"Gonna Have A Party",249.33832
"At Vance","Beethoven_ 5th. Sinfonie",482.84689
Amaoh,"Syntax Error",426.37016
"Allen Ginsberg","Footnote To Howl",175.22893
Alcatrazz,"Starcarr Lane",236.85179
"Anthony Hamilton","Preacher's Daughter featuring Tarsha McMillian",324.38812
"Alabama Thunderpussy","Beck and Call",197.79873
"American Music Club","Hello Amsterdam",208.87465
"Addiction Crew","Damn Speaker",209.3971
"Alice In Chains","So Close",165.72036
"Aaron Shust","Still You Love Me (Album)",227.44771
"Aramirè","Ferma zitella",246.77832
"Alpha 5.20","Le mal qu'on fait (feat. Medine)",273.6322
"Audra McDonald","Wonderful You",163.5522
"A Skylit Drive","Wires And The Concept Of Breathing",150.62159
Abilene,Fellini,257.93261
"A Fuego","Que vuela",334.91546
"André Blot","Diskan breiz",148.79302
"Architecture In Helsinki",Debbie,173.73995
"Anti Nowhere League","Mission To Mars",250.33098
"Alan Parsons",Dreamscape,181.21098
"Armand Van Helden","Pushem' Up",328.14975
"Alain Souchon","Les Filles Électriques (Live)",183.01342
"Alexia Bomtempo",Mais,208.79628
Audience,"Ain't The Man You Need",200.75057
"Antonio Vega","A Medio Camino (Live)",264.09751
"Ambitious Lovers","It Only Has To Happen Once",222.11873
"Angelus Apatrida","Sons Of Revolution",295.65342
ASP,"Der Schnitter Tod",267.17995
"Arne Heger","Keiner von den Coolen",172.93016
"Aline Barros","Noite De Paz",221.04771
"Alessandro Safina","Anima Mia Lontana",229.92934
"Ana Gabriel","Huelo A Soledad",259.60444
Abyssinians,"Jah Loves Dub",284.62975
"Andrew Gold",Hypothetically,149.26322
"Airi L","When Love Takes Over",449.90649
"Academy of St Martin-in-the-Fields/Sir Neville Marriner","Symphony No. 26 in E flat K184/K161a: I.       Molto presto",183.50975
"Anita Baker","Frosty's Rag (Frosty The Snowman)",226.11546
"Aram Quartet","Chi (Who)",246.12526
"A Plus",Greed,171.17995
"Adam Ray","I'm Jewish",45.68771
"Alexandre Desplat & Aaron Zigman",Delusional,37.58975
"Arctic Monkeys","Red Right Hand",259.81342
Alcazar,Physical,205.81832
"Aneta Langerova","Kdyz Nemuzu Spat",238.36689
Aly,"Two Little Dickie Birds",60.36853
"Ac Acoustics",M.V.,358.13832
"Al K-Pote","Banlieusard (feat.Alibi Montana_Seth Gueko)",215.66649
"Acorps de Rue",Aeiouy,174.99383
"Adr Lavey","Animal the Cannibal",223.60771
"Axe Riverboy","Long - Alternate Version",145.55383
"Air Miami","Afternoon Train (demo)",132.70159
"Arc Angels","Symphonie n 40_ Mozart",145.3971
"Adam Sandler","Whore!  Where Are You?! (Album Version)",272.50893
Aloha,"Come Home (Album Version)",359.70567
"Arne Weise",Du,235.07546
"Amon Amarth","Fall Through Ginnungagap",321.12281
"Arts & Decay","The King",366.31465
"Amistades Peligrosas","La Ultima Tentación",277.08036
"Alberto Plaza","Pa' Lante",237.03465
"Army Navy",Saints,227.60444
Athlete,Hurricane,202.23955
"Antti Tuisku","Sydämeeni joulun teen",280.71138
Atrox,Wave,624.97914
"As Silence Falls","A Shadow Of Greed",263.47057
"Anti Nowhere League",Animal,177.6322
Ali,Dragon,152.0322
"Andreas Johnson","The Pretty Ones",193.56689
"Agnostic Front","Victim In Pain",42.86649
Anhken,"Second Division",522.08281
"Alaska In Winter","Speed Boat To Heaven",306.25914
"Ali Kuru",Wassa,403.56526
"Abd Al Malik","L'Alchimiste",165.14567
Akala,Peace,117.44608
"Anne Ducros","Lush Life",388.88444
"Ace Moreland","Don't Let the Devil Ride",326.21669
"Arion (Bach)","Sonata no.6 in C major (originally in G major) BWV530: Allegro",195.91791
"At Vance","Lost In Our Love",257.41016
"Avishai Cohen",Dror,316.96934
Amber,"You're Sent from Heaven",257.56689
"Alice Cooper","Gutter Cat Vs. The Jets",227.10812
"Agnostic Front","Gotta Go",209.42322
"Antonio Koudele","Life Is Going On",292.77995
"Adoniran Barbosa","No Morro Do Piolho",117.002
AutoVaughn,"One More Time",190.01424
"Air Supply","Don't Throw Our Love Away (Album Version)",298.50077
"AVID All Stars","Hound Dog (In The Style Of Elvis Presley)",236.042
"Allen Toussaint","Bright Mississippi",307.46077
Asphyx,"Chaos In The Flesh (rough mix)",186.64444
"Adina Howard","T-Shirt & Panties",286.87628
"Alejandro Fernandez","El Rey",160.23465
"Aziz Mian","Teri Soorat Nigahon Mein",1856.23465
"Alex Fong","Xi Wang Wo Ting Cuo",197.58975
"Anne Dudley","A Kings Service",151.24853
"Agent Orange","...so Strange (Album Version)",139.75465
"Ashford & Simpson","Solid (Special Club Mix)",371.19955
Amandine,"Le Cheval Et L'Ane",73.7171
"Anna Domino",Drunk,234.16118
"A Forest Mighty Black","Duel With A So(u)l (Rollercone Remix)",307.61751
"Achim Reichel","Blues in der Nacht",227.082
"Alfred Newman","A Dream",226.82077
Alastis,"Out Of Time",171.17995
Audience,"Applause (after Milhaud: Suite française / Celibidache)",62.51057
"Alison Krauss / Union Station","Take Me For Longing",171.07546
"Air Supply",Someone,312.65914
Asphyx,"The Sickened Dwell (rehearsal recording)",246.90893
Amorphis,"The Brother-Slayer",217.12934
"Alain Leprest_ François Lemonnier","La criée",251.08853
Afroman,1988,190.95465
"Apollo 440","Children Of The Future",477.93587
"Alexandre Desplat","River Flows",179.9571
"Arts & Decay","My Secret",188.81261
"Antonio Koudele",Michelle,269.68771
"Ann Bell Fell","IF U WALK OUT",254.30159
Aphasia,"illegal operator sequence (part one: ""why don't you fuckin' remember anything ?"")",255.92118
"Agnostic Front","We Want The Truth",144.06485
"Al Gromer Khan",Lounge,208.8224
"Ahmad Jamal","If I Find You Again (LP Duet Version)",284.62975
Afrosound,"Mar De Emociones",215.562
"Aimee Mann","Could've Been Anyone",263.26159
"Axwell_ Angello_ Ingrosso & Laidback Luke","Get Dumb",164.91057
"A.B. Quintanilla's All Starz","Hipnotika (feat. Voltio_ Marciano Cantero from Los Enanitos Verdes and DJ Kane)",199.49669
"Ana Carolina",Garganta,259.47383
"Angélique Kidjo",Mondjuba,183.09179
"Alfredo Gutiérrez","Tristes anhelos",179.3824
"Afrilounge & Der Thal",Supafreak,400.3522
"Adoniran Barbosa","Samba Italiano",123.48036
"Alexandre Desplat","The Ghost Writer (Reprise)",108.95628
"Alice In Videoland","Going Down",196.44036
"Ashton Shepherd","Not Right Now",217.28608
"Anna Tatangelo","Doppiamente Fragili",230.00771
"Andraé Crouch & Solid Gospel","Take Me Back",264.80281
Airliner,"Everthing That's You",231.07873
"Andrea Abbate","Andrea Abbate",855.09179
"András Schiff","Variatio 20 A 2 Clav. [Goldberg Variations BWV 988] (J.S. Bach)",110.15791
"Andre Nickatina","Rap Candy Bars",157.25669
"Archers Of Loaf","What Did You Expect?",161.43628
"Alan Hawkshaw","Moody (Dreamy)",197.82485
Anbessa,"Light of my life",226.95138
Amampondo,"Umfana Kabawo",218.20036
"Aztec Camera",Sunset,260.44036
"Andrés Cepeda","Voy a Extrañarte",161.43628
"Amy Grant","I Know Better Now",170.86649
"Atze Schröder",Nahkampf,243.17342
"Andreas Johnson",Waterloo,208.74404
Anointed,"God's Personality (LP Version)",252.9171
"Andrew Bird","Gris-gris (Album Version)",207.12444
"American Boychoir","Eternal Love",350.30159
"Alan Jenkins and the Thurston Lava Tube","A Murderer_ A Mass Murderer and a Man In a Bri-Nylon  Shirt",255.92118
"Abysmal Dawn","Grotesque Modern Art",190.74567
"Az & Kotlove pres. Electronic Ascent","Numbers (DJ Grimm & Mariello Remix)",380.13342
Akimbo,"The Sound Is Dead",191.29424
A.C.T,"No Longer Touching Ground",250.22649
Agnes,"Carbonela (Agnes Remix)",448.49587
"Adam Ant","Image Of Yourself",241.94567
"Audio Adrenaline",DC-10,142.54975
"Armin van Buuren","Control Freak",270.47138
"Art Pepper","Straight Life",242.18077
Arion,"Canon Perpetuus: Super Thema Regium (Bach)",111.72526
Andrea,"Gänsehautgefühl",209.50159
"A Forest Mighty Black","Tides (Peshay & Flytronix Remix)",420.8322
"Ali Akbar Khan","Raag Ahir Bhairav",1232.06485
"Alain Turban","Le carrossier de Saint-Pierre",223.05914
"Adolph Hofner","Na Marjanse",149.62893
"Al Martino","Close To You (1995 Digital Remaster)",189.3873
Ambrosia,"If Heaven Could Find Me (Album Version)",268.9824
"Agents of Good Roots",Straight,570.93179
"Alice Stuart","Follow Me Honey_ I'll Turn Your Money Green",177.13587
Anathallo,"But Without Love...",279.01342
"Alexandre Desplat","Rainy Day",195.3171
"Amplified Heat",Reflections,255.52934
"André Rieu","Im Salon zur blauen Pagode",255.34649
"Asleep At The Wheel","Dusty Skies (Dance Mix)",183.71873
Alphawezen,Sommerzeit,300.72118
Aiden,"The Last Sunrise (Live Version)",290.89914
Apathy,"9 to 5",237.73995
"As We Fight","The Path Of Dead",218.69669
"Après La Classe","A fiate",248.37179
"Ann Nesby","Jesus Paid For It All",311.97995
"Ali Hassan Kuban","Sukkar Sukkar Sukkar",407.03955
Ayreon,"Day Fourteen: Pride",282.48771
"Arthur Russell",Janine,131.082
"Ana Belén","Peces De Ciudad",332.59057
"Audio Adrenaline","We're A Band",442.95791
"Ananda Shankar","Light My Fire (Album Version)",212.16608
"Atlas Sound","Attic Lights",224.39138
"Angelic Upstarts","Kids On The Street",135.91465
Apulanta,007,260.70159
Aya,"Maly princ 2007",243.43465
"Audio Adrenaline","Blaze Of Glory (Adios Album Version)",213.86404
